merge,left,right,distance,height
1484,2128,2129,1.3553904726437083,1.3553904726437083
1485,978,996,1.1956838478233198,1.3553992829586288
1486,912,914,1.2914389748843504,1.355435380357648
1487,2211,2212,1.3058118385981696,1.35545239208233
1488,689,713,1.1681064973347455,1.355512643506912
1489,560,562,1.2379864878978646,1.3558093769821502
1490,1595,1619,1.1863165424015263,1.3559256728045994
1491,1087,1093,1.2760982997983739,1.356020434801507
1492,1855,1864,1.2486080685481489,1.356221441116094
1493,1680,1698,1.2107581815332331,1.3563383941800247
1494,428,435,1.2777364924810157,1.356401682782418
1495,1278,1284,1.1798838291713878,1.3564202954435371
1496,794,804,1.2794224355964234,1.3564597413884947
1497,1314,1316,1.3412762984722946,1.356488830115437
1498,2040,2041,1.2622461353169006,1.356676137708405
1499,1130,1426,1.2641411001499938,1.3567519596032658
1500,57,62,1.2950684850433134,1.3571380147277514
1501,1961,1984,1.296745009262662,1.3572046263048683
1502,522,524,1.3572618995409769,1.3572618995409769
1503,1844,1859,1.3376577407141628,1.3575190893141067
1504,1210,1214,1.2873435444202712,1.3575387927662557
1505,829,1077,1.3578600861669967,1.3578600861669967
1506,1709,1748,1.264020015126128,1.357930034761175
1507,786,802,1.2089202187233434,1.3580006632568113
1508,210,211,1.2437154945133224,1.3580366459184827
1509,99,100,1.358648913718441,1.358648913718441
1510,1087,1088,1.2530439128853588,1.358921034077125
1511,807,811,1.2905267078497336,1.3589924487811011
1512,1828,1926,1.3038046105858945,1.3592010166469253
1513,1462,1463,1.3108229486551912,1.3592568315175777
1514,2189,2199,1.2571766770342636,1.35940360702363
1515,1795,1911,1.1825222380731013,1.3595005881098003
1516,322,328,1.2218949262863628,1.3596020370947917
1517,36,50,1.2563106011375587,1.3597856633223462
1518,2045,2051,1.3004479866516754,1.3598076312617375
1519,1307,1311,1.2645715307813103,1.359814781573347
1520,831,835,1.3270408490193464,1.3600191999699656
1521,15,94,1.3589430416600219,1.3601605724784225
1522,2113,2115,1.2462255940609304,1.3602153827102055
1523,609,610,1.3107483452172646,1.3603642207840356
1524,936,940,1.3605814833331802,1.3605814833331802
1525,81,117,1.2391879335653166,1.3606330742090136
1526,1705,1708,1.3608439508273547,1.3608439508273547
1527,1164,1175,1.3555723996202664,1.3610873853821195
1528,1802,1813,1.2602437405971467,1.3611738105869318
1529,1033,1038,1.256483187312907,1.3613290978093395
1530,1402,1403,1.206938556958104,1.361363253479417
1531,176,179,1.2618486061179874,1.361522981393626
1532,594,595,1.2707328219424836,1.3615325953608974
1533,1825,1845,1.2904871726821405,1.3616417817187418
1534,522,526,1.358914883229978,1.3617031331905896
1535,2097,2108,1.2365157048882867,1.3617291129949647
1536,1508,1516,1.2512816558684645,1.3617403033647724
1537,1847,1849,1.2539868393237952,1.3619313283883796
1538,297,298,1.2766079629849036,1.3619729777310654
1539,1896,1934,1.3077086987614361,1.3620689313188457
1540,405,408,1.2527792232923272,1.36209899784006
1541,207,280,1.3504817734453751,1.362211152642912
1542,722,730,1.255860411888862,1.3623827631288126
1543,733,735,1.3181877892087488,1.3624199175178884
1544,1961,1985,1.1678553225557395,1.3624220339622752
1545,1955,2021,1.307181888566362,1.3624855347004972
1546,1453,1618,1.3094989175123393,1.3625783778256086
1547,12,13,1.362704768361176,1.362704768361176
1548,2184,2185,1.2440846428758205,1.3628173490311666
1549,1367,1370,1.2906782481068069,1.3629193458938533
1550,1542,1544,1.2315854501773058,1.3631914012926638
1551,1257,1264,1.2703814575233099,1.3633044505488812
1552,1373,1376,1.3226828024580835,1.3633317709671913
1553,999,1969,1.3353640997539082,1.363498325279913
1554,1053,1066,1.2039405255724427,1.3635529427181667
1555,487,540,1.3441514785465636,1.3636179740386016
1556,1494,1639,1.276201581330504,1.3638540875662777
1557,975,988,1.3194869906017825,1.3639082891512406
1558,1056,1073,1.3639584499027912,1.3639584499027912
1559,135,183,1.3315602581514805,1.3641276075420636
1560,2075,2080,1.3641641681084506,1.3641641681084506
1561,636,665,1.278531523718856,1.3642803657164615
1562,500,504,1.352177633945147,1.3642880594008922
1563,834,835,1.3359625437740943,1.364510951797359
1564,1441,1442,1.3135252717233061,1.364753735931249
1565,1200,1245,1.3648185197441955,1.3648185197441955
1566,189,195,1.2992933715316666,1.3648334279086374
1567,1488,1492,1.177156437739507,1.365215808855444
1568,1648,1652,1.2826981819003027,1.3654559154198964
1569,2136,2156,1.2347195280407497,1.3655070506682268
1570,2194,2198,1.265811562423344,1.3656472533703432
1571,1692,1697,1.2373990716761656,1.3658574587503307
1572,1057,1523,1.3160346799805722,1.3659418083593826
1573,26,28,1.3663721268803921,1.3663721268803921
1574,6,14,1.3654040542244332,1.3665521096406534
1575,356,372,1.2973022767570068,1.3668279808380357
1576,1405,1408,1.1987628259689955,1.3669144188166942
1577,648,649,1.2644538494602984,1.366932079540833
1578,2088,2093,1.3254058549259964,1.3673002695327232
1579,150,157,1.3674296857894497,1.3674296857894497
1580,174,176,1.231464616641834,1.3679642079514978
1581,498,499,1.2656402482914488,1.3680029165687388
1582,693,706,1.368219211063713,1.368219211063713
1583,2085,2086,1.330857608006626,1.3686224419985717
1584,1339,1398,1.233934170616475,1.3688349336219194
1585,1325,1374,1.360253327746806,1.368886332373513
1586,632,633,1.2582820866259725,1.3689869036744096
1587,941,942,1.226787880361296,1.369229634015203
1588,809,1250,1.36938712146543,1.36938712146543
1589,1644,1650,1.253759652128798,1.3695536963227442
1590,1321,1545,1.3695796067844064,1.3695796067844064
1591,882,898,1.21617150486751,1.3697996013482514
1592,1999,2011,1.3275982098521835,1.3699522686498689
1593,1457,1497,1.194798107215945,1.369968527171362
1594,455,461,1.2874822500592735,1.3701327313998273
1595,572,573,1.2391398981046617,1.370201681605277
1596,900,922,1.257105654211428,1.370267098125537
1597,1803,1808,1.2531626656849737,1.3703408941777113
1598,1608,1679,1.3703616881913268,1.3703616881913268
1599,1746,2087,1.3703958164988506,1.3703958164988506
1600,464,465,1.3296782384047185,1.3712239943495659
1601,37,38,1.3714347718113804,1.3714347718113804
1602,1552,1560,1.3715990717427018,1.3715990717427018
1603,1104,1110,1.3425531570823699,1.3716302914100837
1604,1385,1386,1.2624448529748626,1.371657149161121
1605,856,868,1.3717168595804106,1.3717168595804106
1606,1063,1085,1.3722343862782171,1.3722343862782171
1607,516,518,1.3296718433073462,1.372287699283258
1608,1703,1723,1.2607159719400574,1.3723615773125517
1609,1789,1795,1.184935917782773,1.3725015297481213
1610,286,290,1.2787842334210493,1.3727646177147363
1611,1153,1154,1.3728508250189104,1.3728508250189104
1612,18,25,1.3234444083681105,1.3728594465424397
1613,858,861,1.3015656453870093,1.372898440302042
1614,533,546,1.3188585045796393,1.3729586137458596
1615,200,212,1.2875714100796207,1.3730411494884234
1616,1159,1160,1.3384584746772588,1.373179655473315
1617,59,75,1.3498015727188521,1.3737173282082533
1618,2052,2053,1.3652608083549207,1.373781039480845
1619,1226,1478,1.2132733875451038,1.3739355430574336
1620,430,441,1.2447303890789367,1.3741196857097435
1621,813,894,1.2894093727797418,1.374279472276072
1622,1998,2031,1.2320755675207733,1.3743027021470893
1623,658,675,1.254159745274368,1.3743781410460836
1624,2221,2222,1.335975273713099,1.3748561678369124
1625,598,599,1.326774899013794,1.3749388833625018
1626,21,22,1.3749984539261566,1.3749984539261566
1627,2131,2162,1.3188971892904957,1.3750544030574383
1628,34,84,1.2447303890789363,1.375262879228475
1629,677,678,1.3753323655197887,1.3753323655197887
1630,64,69,1.3237816886419287,1.375340171224826
1631,735,745,1.2472486727596395,1.375361326621449
1632,1013,1430,1.2404224922112932,1.375379493857255
1633,1102,1105,1.2648841736653664,1.3754450880201108
1634,1390,1420,1.347856701238983,1.37544584188673
1635,1673,1675,1.368753591614584,1.3754935963358204
1636,60,78,1.3005297193914522,1.3756894019803259
1637,493,495,1.295055353005014,1.3759079022312029
1638,870,873,1.2550984458772703,1.3759590844624248
1639,482,502,1.2382646404254194,1.3761363062636642
1640,2042,2080,1.2813450893866336,1.3762345177398059
1641,2190,2216,1.2951997981032903,1.3763514585451324
1642,822,830,1.2931991128895168,1.3766389367877043
1643,2022,2041,1.2447747931711532,1.3766972261270929
1644,2058,2111,1.307666431701388,1.3768908029632483
1645,1439,2019,1.3611251098359225,1.3768919129303405
1646,1751,1757,1.3122493281841412,1.376914146329892
1647,88,105,1.3769852705726922,1.3769852705726922
1648,2169,2180,1.3772878307410852,1.3772878307410852
1649,491,494,1.377303265702324,1.377303265702324
1650,727,729,1.3228338730854734,1.377321947498064
1651,1227,1232,1.2702977850035935,1.3773773340325572
1652,466,467,1.2379590126521978,1.3776898234596515
1653,1350,1360,1.2912414266002736,1.3783387855992408
1654,950,954,1.2003719661600145,1.3783660404589435
1655,980,1000,1.3550704728517107,1.3783915885892555
1656,305,315,1.328574628772388,1.3783979676436564
1657,520,521,1.3428951362406438,1.3784581377571778
1658,1996,2037,1.2265591216535658,1.3784676650337664
1659,1347,1414,1.3785745127031879,1.3785745127031879
1660,1305,1311,1.2548206365580596,1.37868812903221
1661,380,412,1.3115849579957901,1.3791022775954411
1662,1762,1764,1.3253352803883922,1.3792286234340274
1663,386,388,1.324488092616538,1.37923747640399
1664,1477,1590,1.3205144843587906,1.3795960447003814
1665,43,475,1.306589786715135,1.379616913151363
1666,667,674,1.3369423944158536,1.3797490905074437
1667,1964,1965,1.3170874639731045,1.379760214093703
1668,1661,1665,1.3626829278686816,1.3798230861980423
1669,1291,1493,1.1306866855819886,1.3799702959927367
1670,1575,1576,1.3139201096039939,1.380034168354367
1671,609,615,1.325976728948999,1.3800730696369425
1672,750,786,1.2383951102049757,1.3801769134936837
1673,1795,1825,1.1904452376928474,1.3802266271225798
1674,1060,1081,1.1815402722573562,1.380360655212717
1675,637,645,1.3239486908692586,1.3805389186475612
1676,1876,1892,1.380722476757414,1.380722476757414
1677,2069,2072,1.3807286354044561,1.3807286354044561
1678,236,238,1.2898808150394379,1.3808582667929232
1679,1020,1027,1.2844636774839189,1.3808607545103904
1680,880,882,1.2265140580906033,1.3808657775416953
1681,159,162,1.3026725537574386,1.380871521304173
1682,1667,1705,1.3435060488890112,1.3812718066497869
1683,2097,2103,1.2362612332086997,1.3813154322514134
1684,1909,2017,1.2852512393689108,1.3814699863675148
1685,841,1015,1.3781735177030356,1.3814942589975687
1686,425,432,1.21830567079161,1.381501166996121
1687,1779,1826,1.381556723262508,1.381556723262508
1688,626,629,1.3200829699753913,1.3815952712329733
1689,961,1172,1.2375399395739992,1.3817050320452038
1690,1364,1425,1.3662320945045983,1.3819595403830265
1691,1933,2034,1.2326448252867181,1.382143436849399
1692,1422,1445,1.314715897506554,1.3821710933360392
1693,456,458,1.2967384517491953,1.3822919678693362
1694,352,370,1.2196833814643906,1.3824841401304935
1695,1834,1840,1.3425563239556093,1.3827114557673283
1696,800,804,1.2796085179396375,1.3831762327649555
1697,654,679,1.2130210501171088,1.383281242859727
1698,481,484,1.223730773823525,1.3832884549068036
1699,147,180,1.2223576249466876,1.383317297016049
1700,1132,1261,1.3834265602550242,1.3834265602550242
1701,85,91,1.3837215666996239,1.3837215666996239
1702,118,137,1.3349915284197058,1.384110848762496
1703,120,123,1.347683197194356,1.3841818926347145
1704,1179,1186,1.3114066550715642,1.3843841764403582
1705,1580,1581,1.2331276257941026,1.3846549851969052
1706,1510,1514,1.1963841498505436,1.3854698177140543
1707,258,260,1.3143633517441686,1.3855022756515933
1708,1004,1010,1.3324699585642423,1.3855401916634582
1709,931,1272,1.3361566621659087,1.3855588181092606
1710,595,597,1.27012372850612,1.3856301326697746
1711,1922,1970,1.267687782115601,1.3856744531721716
1712,1720,1731,1.1848426228053786,1.3858301718553672
1713,344,350,1.2579002047738401,1.3859075745008513
1714,1871,1872,1.2321825390435508,1.385920588720523
1715,1866,1878,1.3241188830035358,1.3859875536442157
1716,844,848,1.3316432741255484,1.3860617000274216
1717,1788,1791,1.3856375776510397,1.3865988565075809
1718,1249,1256,1.2185987826997369,1.3866839863199893
1719,1402,1415,1.2591535597673669,1.386737902434782
1720,2165,2205,1.3195321011579815,1.3868921924853594
1721,403,410,1.2891092743008399,1.3869080057054926
1722,737,738,1.2232720702374966,1.3871947034775853
1723,1347,1348,1.3694926812807853,1.3872650024879447
1724,988,992,1.1851583607839318,1.3873590666854143
1725,769,770,1.2918142333963674,1.3875738198458856
1726,1166,1259,1.311909083045343,1.3876501540209845
1727,62,75,1.3044077552041526,1.3877132754823829
1728,2045,2046,1.2807178046853636,1.3878935613336143
1729,727,730,1.2699128204048393,1.388515631483278
1730,2093,2104,1.2251336175913152,1.3885548044670315
1731,2076,2077,1.2727020107484968,1.388758813975024
1732,1745,1772,1.3887975026624153,1.3887975026624153
1733,1418,1442,1.289864333951444,1.3888762223049054
1734,326,329,1.2479370732434836,1.3889316895985984
1735,1593,1596,1.2578326029893085,1.3890016169933528
1736,888,889,1.2252064937719493,1.3894617299835303
1737,570,571,1.3745964157244301,1.3894707960037738
1738,542,547,1.2404807604339556,1.3894888635248526
1739,1208,1209,1.3890944292355847,1.3897445389278702
1740,1649,1652,1.267100713316458,1.3898269033176331
1741,101,107,1.3158278995463242,1.3900611333051986
1742,103,116,1.3425468233134803,1.3901041894305008
1743,1948,1949,1.3903885327881715,1.3903885327881715
1744,1463,1467,1.3242697898051128,1.390547833997542
1745,1088,1110,1.2662279942148393,1.3906245728301398
1746,696,697,1.281819497624294,1.3908609174682682
1747,1805,1807,1.2746948414328474,1.3909830363306737
1748,1000,1006,1.2692564377468825,1.3910003854920927
1749,19,20,1.3910122091435415,1.3910122091435415
1750,424,425,1.265374833552397,1.3910812429202832
1751,1131,1136,1.2745647516397318,1.3911020695311567
1752,1352,1354,1.3916936532476523,1.3916936532476523
1753,130,132,1.3756661960640002,1.3921517165274049
1754,1182,1194,1.274311205168914,1.392185251712563
1755,820,827,1.3158602111311435,1.3922142881824255
1756,2034,2035,1.1776222729241652,1.392340645646854
1757,252,256,1.2531015942221841,1.3923525124856868
1758,1450,1538,1.322624941052406,1.3924200145587347
1759,1074,1448,1.2717428717994808,1.3924276065515229
1760,926,1313,1.351992105399002,1.3925161507534156
1761,1734,1743,1.32490854516877,1.3927724519108236
1762,1548,1603,1.1766904181372668,1.3929157437211126
1763,1849,1856,1.251217094547176,1.3929811568096058
1764,525,527,1.323556844675905,1.3936787886847002
1765,1525,1555,1.381833667889984,1.3941134950702334
1766,214,273,1.3801526830649677,1.3943257731295295
1767,115,190,1.3160282185837981,1.3944001411531886
1768,2133,2141,1.2677447971686968,1.3945384814989645
1769,309,311,1.294020786509386,1.3946197437554106
1770,1582,1585,1.394663053935826,1.394663053935826
1771,2109,2111,1.2707060547392626,1.394684106431575
1772,1873,2047,1.394690490619998,1.394690490619998
1773,52,56,1.3947362172275652,1.3947362172275652
1774,863,864,1.3151847339266618,1.3948000131619507
1775,1022,1027,1.2965285938064866,1.3953145243584235
1776,1,2,1.3939220593286388,1.395390694411343
1777,2125,2156,1.3091352237311495,1.3954863261896577
1778,1408,1458,1.223372860767553,1.3955671533609937
1779,1888,2208,1.3724822341266196,1.3956126051873143
1780,1760,1835,1.3282929815737046,1.3957043669062963
1781,1480,1481,1.3962748058077012,1.3962748058077012
1782,1198,1317,1.3738198398556316,1.3962769128251769
1783,35,53,1.2902433457129183,1.3963527511831628
1784,176,267,1.2001558855664816,1.3964744127197242
1785,1997,2008,1.2340892149582183,1.3964972944079126
1786,996,999,1.2501496509057888,1.396700973589826
1787,143,146,1.2992082884860108,1.3971771259447288
1788,450,476,1.2904113935586017,1.3973623506924358
1789,1864,1869,1.1856891850469986,1.3974519774140717
1790,762,763,1.2207809477744074,1.3975332527579474
1791,637,663,1.2489247075665009,1.3978453726855744
1792,783,817,1.3982405124341961,1.3982405124341961
1793,1707,1711,1.2207983615060205,1.3983674577974656
1794,242,324,1.3986874313484934,1.3986874313484934
1795,1837,1838,1.3376132414391952,1.3988859304491872
1796,984,1238,1.147435027727995,1.3989635848468325
1797,581,604,1.264753074768374,1.3989801059029916
1798,2133,2190,1.2636869714865164,1.3990494112997798
1799,1018,1019,1.2731295470365207,1.3990662863879626
1800,1157,1160,1.298910453937045,1.3993503969268375
1801,6,13,1.3458079281947473,1.3994655902908768
1802,257,262,1.2943394554174503,1.3994715372139408
1803,797,803,1.3733400617363745,1.399633091994507
1804,2045,2101,1.2822870989297348,1.3999435177268564
1805,868,880,1.253440842472525,1.399966747646133
1806,182,183,1.260648521149949,1.400248680367337
1807,222,298,1.2679996566449465,1.4002937903173769
1808,1174,1176,1.2850064188939447,1.4005044164293752
1809,966,997,1.4005738619784194,1.4005738619784194
1810,1638,1652,1.2349020176505021,1.4005869371149373
1811,1043,1127,1.3211003453367889,1.4008375000700548
1812,1497,1565,1.140339488775104,1.4009834330543263
1813,1188,1199,1.3882892129435813,1.4010333895916534
1814,212,221,1.2487544815142977,1.401335773889491
1815,350,370,1.1478499570107261,1.401379750952835
1816,577,578,1.2004215529395938,1.4013959989394484
1817,1084,1562,1.3480270289383298,1.402256055888988
1818,462,789,1.4023091985847393,1.4023091985847393
1819,435,436,1.200258617256848,1.4024467289988574
1820,34,101,1.2460584114020703,1.4026610131573034
1821,2144,2149,1.3117211002716855,1.4028753265991298
1822,2065,2177,1.256483187312907,1.4029850413423492
1823,1950,2033,1.2309880716940613,1.402993239896985
1824,1963,1967,1.272605127101023,1.4030631763574948
1825,343,377,1.316125136204633,1.4031888508125967
1826,508,512,1.2886837402221414,1.403244526094493
1827,453,454,1.3531143216103143,1.403570642390018
1828,1001,1148,1.3010036680262238,1.4036113290231262
1829,445,448,1.2566286827295106,1.403969680705364
1830,62,67,1.2852942435555406,1.4043558979965525
1831,828,832,1.349820471811882,1.4046332986491437
1832,716,760,1.1721070915294418,1.4048371991879913
1833,2164,2199,1.267342283120482,1.4051322121908056
1834,4,5,1.4053560083495151,1.4053560083495151
1835,1441,1472,1.3301162293850382,1.4055241609359121
1836,1114,1133,1.2763614846334812,1.4059144925861389
1837,162,169,1.3197060845733288,1.405967029627487
1838,9,10,1.4062965789715949,1.4062965789715949
1839,1063,1066,1.209229669896428,1.406301595042003
1840,1965,1974,1.3507336127145897,1.4063103566828856
1841,1818,1820,1.1720925818416243,1.4067263821722213
1842,890,894,1.2432915223405216,1.407069835181912
1843,129,192,1.2334068740714899,1.4070725410907479
1844,1660,1662,1.2388859654440156,1.4071506624631447
1845,1327,1329,1.2586773643324944,1.4073091650771625
1846,1827,1836,1.3306499358210944,1.4073287512281294
1847,1477,1606,1.173857817996179,1.4075588042426155
1848,838,859,1.2086775254567363,1.4076762527051612
1849,252,263,1.241494874660997,1.4080995753141314
1850,2182,2212,1.233434450717868,1.40833433181568
1851,2057,2112,1.272043724914847,1.408631967222671
1852,387,393,1.3467837727758099,1.4086872048143082
1853,1932,1935,1.2462187707179657,1.4087595217296909
1854,1380,1381,1.2758084005170736,1.4090218447030338
1855,803,815,1.4048416038731162,1.409092400647107
1856,1081,1143,1.261791324640797,1.409352913805729
1857,1339,1408,1.1613130323834633,1.409750199084376
1858,808,810,1.2471566300444976,1.4100822234110129
1859,207,208,1.3417009967298419,1.410260018774385
1860,653,666,1.2893731008506732,1.4106318676637155
1861,1073,1081,1.2381032508898226,1.410780242769789
1862,331,333,1.2756650926365547,1.4111814628830923
1863,1151,1153,1.4103359950903969,1.4114971951394577
1864,629,665,1.2365328970319305,1.4116063518652546
1865,205,208,1.23425457412217,1.411902605145861
1866,718,723,1.318648942673374,1.4121266572774238
1867,849,852,1.323312685114533,1.4123942617015501
1868,527,530,1.3345296503843984,1.41302861734042
1869,501,506,1.2453621444175587,1.4137224373470068
1870,39,143,1.2290385324658117,1.4138644038920651
1871,337,338,1.2586672305573516,1.414146861691478
1872,1687,1735,1.203965245729781,1.414168732287751
1873,1037,1040,1.2371722750269019,1.414648787682932
1874,76,268,1.4146554350795102,1.4146554350795102
1875,898,905,1.2202967465579289,1.4147523372786615
1876,97,111,1.3340835474454462,1.4148177265176667
1877,792,794,1.3367134027488607,1.4154311534739406
1878,133,134,1.325046527228282,1.4154532204054218
1879,1631,1632,1.4000334058210775,1.4155601076336912
1880,281,285,1.4155657987576011,1.4155657987576011
1881,915,919,1.1757397439817343,1.4157394961342769
1882,148,152,1.3722034021495313,1.4159246159561925
1883,2182,2188,1.2618856692176486,1.4162194714018577
1884,1376,1378,1.3308544132953675,1.4166985147805429
1885,395,413,1.3134864287991168,1.4173153380903372
1886,825,867,1.3506895442321154,1.4173248009731934
1887,2067,2210,1.2855555457561887,1.4174817594664482
1888,1161,1174,1.359412262957883,1.4177570955721457
1889,1005,1027,1.282171043595205,1.4181535488561008
1890,457,462,1.3829747096816518,1.4182148652047202
1891,1787,1788,1.2650656727864316,1.4183779031227914
1892,1368,1425,1.3350424844828537,1.4186181472894404
1893,2031,2098,1.1600455949284612,1.4187849774216867
1894,308,384,1.26209454996891,1.4188027258886866
1895,1066,1281,1.1623706130907099,1.419082120622568
1896,1779,1835,1.3645817430016183,1.4191705455862071
1897,1701,1751,1.4023334537998648,1.4192437707307468
1898,588,601,1.3219818661471006,1.4192582852835791
1899,608,611,1.34198933458864,1.4195342310570587
1900,8,16,1.3434997196124159,1.419673260596013
1901,63,66,1.2847714797200485,1.4196993397618574
1902,518,519,1.300192947481363,1.41974369945573
1903,981,982,1.4198723234734818,1.4198723234734818
1904,1531,1589,1.3638462268937228,1.4203047389457293
1905,1451,1455,1.3239133652318251,1.4205010242017
1906,239,245,1.420908016669881,1.420908016669881
1907,872,1004,1.2620675995565145,1.4211265634185897
1908,1960,1991,1.421225158931882,1.421225158931882
1909,1244,1312,1.2285887318825797,1.421547525137638
1910,1231,1232,1.3046065687860573,1.4217688790744891
1911,29,31,1.4219668758161592,1.4219668758161592
1912,2049,2084,1.371236345655358,1.422156679383923
1913,1571,1641,1.388500512592411,1.4222203629561396
1914,417,420,1.239726489475596,1.4224801564457181
1915,2166,2217,1.2349812028644698,1.422618852422352
1916,33,36,1.208839326381635,1.4228074240419373
1917,526,530,1.2841425578352035,1.4234076973762468
1918,2042,2177,1.255945046243535,1.4235383231367622
1919,1878,2079,1.266083601929522,1.4238897307213403
1920,642,649,1.2934160854373309,1.4240265594448676
1921,1597,1679,1.3893117270180702,1.4240554861603005
1922,1295,1344,1.4242703108495054,1.4242703108495054
1923,1874,2018,1.381042689986311,1.4243693570374532
1924,1174,1177,1.2706023265006425,1.4247746013835767
1925,136,196,1.4248612535390008,1.4248612535390008
1926,1183,1184,1.367271104100736,1.4249368423345528
1927,1831,1833,1.3762841869560614,1.4249763938472624
1928,1759,1796,1.3759443263139852,1.4252552224522739
1929,2160,2169,1.418407294009968,1.4253366748744172
1930,481,496,1.2646286863288039,1.4256849645087375
1931,1166,1619,1.2230252721536592,1.4259931253379154
1932,1866,1867,1.216884474027528,1.4262523051657119
1933,1573,1577,1.2796018726076304,1.4264260297450666
1934,412,416,1.3043849385925965,1.426777250636808
1935,121,122,1.389841056835387,1.4268185149338473
1936,1025,1029,1.313269534691299,1.4269919104466444
1937,799,802,1.230428413859439,1.4272874137942646
1938,948,977,1.4273893919286618,1.4273893919286618
1939,293,341,1.2311400335920069,1.4278627366548091
1940,2159,2181,1.299270465105938,1.4279755621622265
1941,533,580,1.3847259607570583,1.4280341959166518
1942,265,282,1.1962206642384265,1.42821695422743
1943,841,1138,1.3857112174732846,1.4282375954125064
1944,57,81,1.234771178779931,1.429177680425734
1945,1903,1916,1.2213833185713465,1.4295102966165867
1946,1330,1350,1.2962071829859958,1.4295731969259236
1947,895,904,1.292959085694096,1.4298220985759917
1948,589,601,1.266113824933239,1.4299423218659575
1949,1555,1556,1.3580604667291212,1.4300321870494939
1950,1835,2018,1.3114131392390074,1.4303443914680973
1951,91,104,1.3859535875846551,1.4305250742366618
1952,1658,1667,1.2716526019853283,1.430689949294244
1953,985,986,1.2830793104897318,1.4308618142278502
1954,331,350,1.2069808287990484,1.4311754447445177
1955,1206,1292,1.2931563715810033,1.4314447560640424
1956,1643,1647,1.4201058693886555,1.4315956222753865
1957,2120,2121,1.3139298172375313,1.4316938941016162
1958,1109,1111,1.2218009735826947,1.432180805681019
1959,1162,1174,1.3103914874342468,1.4324448805545762
1960,1188,1216,1.33551055232602,1.4327827091193732
1961,591,674,1.250329888442236,1.4331764312555204
1962,1976,2013,1.3466132878219996,1.4339218709375667
1963,25,26,1.3797336576261356,1.4340285721060548
1964,97,99,1.3140268896284688,1.434070514531438
1965,17,21,1.4240105766633122,1.4343482378609598
1966,23,24,1.4344195773237074,1.4344195773237074
1967,153,154,1.292038019911938,1.4344346739001814
1968,150,151,1.4006983195224179,1.4344493308717252
1969,769,772,1.3956016916128515,1.4345378076781858
1970,1350,1354,1.3013238941750906,1.4345444339630753
1971,1304,1305,1.280176566265891,1.4347754741921024
1972,1684,1685,1.2392325362544219,1.4348267521343658
1973,676,679,1.2389580327043859,1.4349967196871842
1974,35,64,1.2406658295771165,1.4353169152362162
1975,2153,2168,1.290984568638443,1.4356093339133362
1976,1475,1480,1.374184977992955,1.4356935358939207
1977,1948,2070,1.386395267135132,1.4358176708434587
1978,1497,1534,1.1916732077266852,1.4359549646393714
1979,1465,1635,1.2367013673918397,1.4359896181438672
1980,1810,1811,1.4361317800939846,1.4361317800939846
1981,687,783,1.428982083833932,1.4366986010738891
1982,482,503,1.2511661227297792,1.4368803109066022
1983,1873,2050,1.3848487724112621,1.4371417045757375
1984,530,531,1.2965515486733836,1.437325833769126
1985,85,88,1.3996294456155218,1.437480970520948
1986,1963,1965,1.2708465762664527,1.4375514798932767
1987,103,108,1.3900062398920285,1.4376132810848565
1988,981,1025,1.3728322429732407,1.4384860587995216
1989,295,396,1.2213798375128826,1.438623594343203
1990,464,468,1.3999392601012337,1.4388858734136465
1991,1794,1892,1.2554744069054375,1.4394036833275385
1992,1514,1618,1.201419936552403,1.4394372766707866
1993,2031,2042,1.1522530428816118,1.4397256442074513
1994,1337,1344,1.3791048807501356,1.4400876593365448
1995,361,365,1.4353203676612156,1.4400926846844317
1996,1269,1420,1.2366910535395503,1.4402777561661955
1997,38,39,1.2704785107425092,1.440739784365925
1998,602,604,1.3625175527796527,1.4415322093744147
1999,1739,1740,1.393751239284401,1.442092546540333
2000,1591,1603,1.2420221606795305,1.442192142118721
2001,123,125,1.3273772154549157,1.4431944124908884
2002,841,1039,1.3188585045796393,1.4437015951437346
2003,1608,1615,1.4214016508577803,1.4440312748626456
2004,877,880,1.3113223579770967,1.4440693168660557
2005,493,494,1.2705789028231667,1.4441604700000825
2006,1145,1223,1.2938564935302301,1.4441637229817281
2007,769,773,1.2205301624912934,1.444420245693696
2008,1523,1560,1.2890663973863994,1.4452878418801953
2009,1385,1393,1.334991528419706,1.4454061292755693
2010,317,388,1.2965449901814545,1.4456269566501483
2011,2129,2130,1.4418873449913685,1.4458146438899508
2012,936,960,1.2663790847903957,1.4461431279028576
2013,183,266,1.3930891137725412,1.4465137562867958
2014,512,621,1.296777796332597,1.446748068416633
2015,1311,1329,1.2590725179441329,1.4472788809206247
2016,836,845,1.2829600128444476,1.4480184814262065
2017,1424,1830,1.425941030733477,1.4482635385792957
2018,1299,1369,1.2844669875776775,1.4482703639868584
2019,1702,1753,1.3388618376845924,1.4484515560669975
2020,579,580,1.2698893840091148,1.4486536004691415
2021,1066,1563,1.2331276257941028,1.4489310610175874
2022,551,578,1.1811443776339656,1.4490164754755497
2023,756,861,1.2387109274987298,1.4490549812451219
2024,678,847,1.3535321642753424,1.4502696392283096
2025,3,13,1.3924388871407491,1.4505067384498151
2026,1070,1077,1.3540817608128348,1.4505975806040907
2027,1182,1438,1.3935041232434873,1.4506113080411573
2028,1633,1639,1.2156225134629979,1.45080377060205
2029,1228,1317,1.3672959808760243,1.4510921720815935
