bc,bh,legacy_expfact_reconstruction_rmse,legacy_observed_rmse,legacy_expfact_pf_rmse,fast_expfact_reconstruction_rmse,fast_observed_rmse,fast_expfact_pf_rmse,slow-N_expfact_reconstruction_rmse,slow-N_observed_rmse
0.05,1.8,0.2655750332901875,0.3011248110885697,2.703070365778002,0.2677870622995708,0.30523584404698434,2.7374498964976177,0.26410197742424796,0.2990641484680768
0.05,1.9000000000000001,0.2628853986787698,0.2958393451979032,2.6683295186519636,0.2651622042274715,0.3003969983616326,2.7045462192696683,0.2614056917286845,0.29369397662252195
0.05,2.0,0.2604629367660013,0.29065044330671586,2.6358247697170776,0.2627386583023507,0.29563866809373335,2.6736280684011025,0.2590041582546619,0.28844792576924466
0.05,2.1,0.2583385523340422,0.28559271839182643,2.605639804727663,0.2605339598189324,0.29098273224938115,2.6447287570937523,0.2569229770889917,0.283354186730613
0.05,2.2,0.2565376867145185,0.2806972383491858,2.5778561143110394,0.2585627709817713,0.2864495604393335,2.6178788768530583,0.2551828521610875,0.2784379310571134
0.05,2.3000000000000003,0.2550799292915976,0.27599120115070586,2.55255211092406,0.2568363684822179,0.2820572885307893,2.593106028862966,0.2538003403051736,0.2737228780194446
0.05,2.4000000000000004,0.253979325005507,0.2714985069041088,2.5298022038604926,0.25536246251009415,0.2778214513001882,2.570434557042043,0.25278816271753085,0.26923233303230965
0.05,2.5,0.25324493240692086,0.2672406495960516,2.5096758518012647,0.2541453178378587,0.27375496690434686,2.5498852847959568,0.2521549854514485,0.26498934279847614
0.05,2.6,0.25288131208926173,0.26323744668406596,2.492236616044686,0.25318609459043695,0.26986839098161747,2.5314752580470583,0.2519049086390114,0.26101607440295277
0.05,2.7,0.25288884771883857,0.2595073618237862,2.4775412404995003,0.2524833081594531,0.2661703241407113,2.5152174977740844,0.25203702274146583,0.25733280696366884
0.05,2.8000000000000003,0.25326397028868763,0.25606741675227623,2.465638786436529,0.25203331890176583,0.2626678617015849,2.5011207659821935,0.2525453320164596,0.25395697856494465
0.05,2.9000000000000004,0.2539994233563778,0.2529328595861818,2.456569850577643,0.2518307897425027,0.2593670033878571,2.489189349679419,0.25341916624444455,0.25090259546022
0.05,3.0,0.25508469050146027,0.25011681692990134,2.45036589413426,0.25186908031609395,0.25627297660250464,2.479422867985907,0.25464400450109137,0.2481801011843591
0.05,3.1,0.2565066231102242,0.24763010043635475,2.447048707788259,0.25214057071923596,0.2533904583974058,2.4718161078734826,0.2562025320786883,0.24579663685775427
0.05,3.2,0.2582501984942197,0.24548121905646106,2.4466300333770223,0.25263692241812313,0.2507237028334738,2.4663588941616,0.2580757388091024,0.24375652503534567
0.05,3.3000000000000003,0.2602992828151365,0.2436765514167574,2.4491113573986736,0.25334928875330637,0.2482765913136558,2.463035999236507,0.26024388576681823,0.24206176992138118
