index,Primary_cluster,Secondary_cluster,n_Ca,n_CDZ_ligands,n_Ca_final,n_CDZ_ligands_final,dir_prefix
635,1,3,0,1,0,1,liganded_ions/cluster_1_3_ca0_cdz1/complex_rank1_plddt0.6194940_ca0_cdz1_minimised
636,1,3,0,1,0,1,liganded_ions/cluster_1_3_ca0_cdz1/complex_rank2_plddt0.6168770_ca0_cdz1_minimised
637,1,3,0,1,0,1,liganded_ions/cluster_1_3_ca0_cdz1/complex_rank3_plddt0.6164419_ca0_cdz1_minimised
638,1,3,0,1,0,1,liganded_ions/cluster_1_3_ca0_cdz1/complex_rank4_plddt0.6156626_ca0_cdz1_minimised
639,1,3,0,1,0,1,liganded_ions/cluster_1_3_ca0_cdz1/complex_rank5_plddt0.6122986_ca0_cdz1_minimised
640,1,3,0,2,0,2,liganded_ions/cluster_1_3_ca0_cdz2/complex_rank1_plddt0.5613077_ca0_cdz2_minimised
641,1,3,0,2,0,2,liganded_ions/cluster_1_3_ca0_cdz2/complex_rank2_plddt0.5605115_ca0_cdz2_minimised
642,1,3,0,2,0,2,liganded_ions/cluster_1_3_ca0_cdz2/complex_rank3_plddt0.5580236_ca0_cdz2_minimised
643,1,3,0,2,0,2,liganded_ions/cluster_1_3_ca0_cdz2/complex_rank4_plddt0.5576195_ca0_cdz2_minimised
644,1,3,0,2,0,2,liganded_ions/cluster_1_3_ca0_cdz2/complex_rank5_plddt0.5536157_ca0_cdz2_minimised
645,1,3,1,0,1,0,liganded_ions/cluster_1_3_ca1_cdz0/complex_rank1_plddt0.7895903_ca1_cdz0_minimised
646,1,3,1,0,1,0,liganded_ions/cluster_1_3_ca1_cdz0/complex_rank2_plddt0.7877667_ca1_cdz0_minimised
647,1,3,1,0,1,0,liganded_ions/cluster_1_3_ca1_cdz0/complex_rank3_plddt0.7839229_ca1_cdz0_minimised
648,1,3,1,0,1,0,liganded_ions/cluster_1_3_ca1_cdz0/complex_rank4_plddt0.7834428_ca1_cdz0_minimised
649,1,3,1,0,1,0,liganded_ions/cluster_1_3_ca1_cdz0/complex_rank5_plddt0.7814566_ca1_cdz0_minimised
650,1,3,1,1,1,1,liganded_ions/cluster_1_3_ca1_cdz1/complex_rank1_plddt0.6164833_ca1_cdz1_minimised
651,1,3,1,1,1,1,liganded_ions/cluster_1_3_ca1_cdz1/complex_rank2_plddt0.6153264_ca1_cdz1_minimised
652,1,3,1,1,1,1,liganded_ions/cluster_1_3_ca1_cdz1/complex_rank3_plddt0.6146423_ca0_cdz1_minimised
653,1,3,1,1,1,1,liganded_ions/cluster_1_3_ca1_cdz1/complex_rank4_plddt0.6121665_ca1_cdz1_minimised
654,1,3,1,1,1,1,liganded_ions/cluster_1_3_ca1_cdz1/complex_rank5_plddt0.6088773_ca0_cdz1_minimised
655,1,3,1,2,1,2,liganded_ions/cluster_1_3_ca1_cdz2/complex_rank1_plddt0.5605723_ca1_cdz2_minimised
656,1,3,1,2,1,2,liganded_ions/cluster_1_3_ca1_cdz2/complex_rank2_plddt0.5598210_ca1_cdz2_minimised
657,1,3,1,2,1,2,liganded_ions/cluster_1_3_ca1_cdz2/complex_rank3_plddt0.5596195_ca1_cdz2_minimised
658,1,3,1,2,1,2,liganded_ions/cluster_1_3_ca1_cdz2/complex_rank4_plddt0.5579641_ca1_cdz2_minimised
659,1,3,1,2,1,2,liganded_ions/cluster_1_3_ca1_cdz2/complex_rank5_plddt0.5573575_ca1_cdz2_minimised
660,1,3,2,0,2,0,liganded_ions/cluster_1_3_ca2_cdz0/complex_rank1_plddt0.5193738_ca2_cdz0_minimised
661,1,3,2,0,2,0,liganded_ions/cluster_1_3_ca2_cdz0/complex_rank2_plddt0.5069402_ca2_cdz0_minimised
662,1,3,2,0,2,0,liganded_ions/cluster_1_3_ca2_cdz0/complex_rank3_plddt0.4868317_ca2_cdz0_minimised
663,1,3,2,0,2,0,liganded_ions/cluster_1_3_ca2_cdz0/complex_rank4_plddt0.4855828_ca2_cdz0_minimised
664,1,3,2,0,2,0,liganded_ions/cluster_1_3_ca2_cdz0/complex_rank5_plddt0.4786795_ca2_cdz0_minimised
665,1,3,2,1,2,1,liganded_ions/cluster_1_3_ca2_cdz1/complex_rank1_plddt0.6160099_ca2_cdz1_minimised
666,1,3,2,1,2,1,liganded_ions/cluster_1_3_ca2_cdz1/complex_rank2_plddt0.6119931_ca2_cdz1_minimised
667,1,3,2,1,2,1,liganded_ions/cluster_1_3_ca2_cdz1/complex_rank3_plddt0.6089227_ca2_cdz1_minimised
668,1,3,2,1,2,1,liganded_ions/cluster_1_3_ca2_cdz1/complex_rank4_plddt0.6064333_ca2_cdz1_minimised
669,1,3,2,1,2,1,liganded_ions/cluster_1_3_ca2_cdz1/complex_rank5_plddt0.6053554_ca2_cdz1_minimised
670,1,3,2,2,2,2,liganded_ions/cluster_1_3_ca2_cdz2/complex_rank1_plddt0.5541593_ca2_cdz2_minimised
671,1,3,2,2,2,2,liganded_ions/cluster_1_3_ca2_cdz2/complex_rank2_plddt0.5534506_ca2_cdz2_minimised
672,1,3,2,2,2,2,liganded_ions/cluster_1_3_ca2_cdz2/complex_rank3_plddt0.5528018_ca2_cdz2_minimised
673,1,3,2,2,2,2,liganded_ions/cluster_1_3_ca2_cdz2/complex_rank4_plddt0.5517186_ca2_cdz2_minimised
674,1,3,2,2,2,2,liganded_ions/cluster_1_3_ca2_cdz2/complex_rank5_plddt0.5489081_ca2_cdz2_minimised
675,1,3,3,0,3,0,liganded_ions/cluster_1_3_ca3_cdz0/complex_rank1_plddt0.4836593_ca3_cdz0_minimised
676,1,3,3,0,3,0,liganded_ions/cluster_1_3_ca3_cdz0/complex_rank2_plddt0.4766384_ca3_cdz0_minimised
677,1,3,3,0,3,0,liganded_ions/cluster_1_3_ca3_cdz0/complex_rank3_plddt0.4690193_ca3_cdz0_minimised
678,1,3,3,0,3,0,liganded_ions/cluster_1_3_ca3_cdz0/complex_rank4_plddt0.4557148_ca3_cdz0_minimised
679,1,3,3,0,3,0,liganded_ions/cluster_1_3_ca3_cdz0/complex_rank5_plddt0.4411517_ca3_cdz0_minimised
680,1,3,3,1,3,1,liganded_ions/cluster_1_3_ca3_cdz1/complex_rank1_plddt0.6098578_ca3_cdz1_minimised
681,1,3,3,1,3,1,liganded_ions/cluster_1_3_ca3_cdz1/complex_rank2_plddt0.6072623_ca2_cdz1_minimised
682,1,3,3,1,3,1,liganded_ions/cluster_1_3_ca3_cdz1/complex_rank3_plddt0.6060457_ca3_cdz1_minimised
683,1,3,3,1,3,1,liganded_ions/cluster_1_3_ca3_cdz1/complex_rank4_plddt0.6052804_ca3_cdz1_minimised
684,1,3,3,1,3,1,liganded_ions/cluster_1_3_ca3_cdz1/complex_rank5_plddt0.6040766_ca3_cdz1_minimised
685,1,3,3,2,3,2,liganded_ions/cluster_1_3_ca3_cdz2/complex_rank1_plddt0.5497215_ca3_cdz2_minimised
686,1,3,3,2,3,2,liganded_ions/cluster_1_3_ca3_cdz2/complex_rank2_plddt0.5486121_ca2_cdz2_minimised
687,1,3,3,2,3,2,liganded_ions/cluster_1_3_ca3_cdz2/complex_rank3_plddt0.5472748_ca3_cdz2_minimised
688,1,3,3,2,3,2,liganded_ions/cluster_1_3_ca3_cdz2/complex_rank4_plddt0.5464607_ca3_cdz2_minimised
689,1,3,3,2,3,2,liganded_ions/cluster_1_3_ca3_cdz2/complex_rank5_plddt0.5441700_ca3_cdz2_minimised
690,1,3,4,0,4,0,liganded_ions/cluster_1_3_ca4_cdz0/complex_rank1_plddt0.4604660_ca4_cdz0_minimised
691,1,3,4,0,4,0,liganded_ions/cluster_1_3_ca4_cdz0/complex_rank2_plddt0.4554632_ca4_cdz0_minimised
692,1,3,4,0,4,0,liganded_ions/cluster_1_3_ca4_cdz0/complex_rank3_plddt0.4493594_ca4_cdz0_minimised
693,1,3,4,0,4,0,liganded_ions/cluster_1_3_ca4_cdz0/complex_rank4_plddt0.4462937_ca4_cdz0_minimised
694,1,3,4,0,4,0,liganded_ions/cluster_1_3_ca4_cdz0/complex_rank5_plddt0.4318718_ca4_cdz0_minimised
695,1,3,4,1,4,1,liganded_ions/cluster_1_3_ca4_cdz1/complex_rank1_plddt0.5980835_ca3_cdz1_minimised
696,1,3,4,1,4,1,liganded_ions/cluster_1_3_ca4_cdz1/complex_rank2_plddt0.5967560_ca4_cdz1_minimised
697,1,3,4,1,4,1,liganded_ions/cluster_1_3_ca4_cdz1/complex_rank3_plddt0.5957698_ca3_cdz1_minimised
698,1,3,4,1,4,1,liganded_ions/cluster_1_3_ca4_cdz1/complex_rank4_plddt0.5954229_ca2_cdz1_minimised
699,1,3,4,1,4,1,liganded_ions/cluster_1_3_ca4_cdz1/complex_rank5_plddt0.5950756_ca3_cdz1_minimised
700,1,3,4,2,4,2,liganded_ions/cluster_1_3_ca4_cdz2/complex_rank1_plddt0.5502887_ca4_cdz2_minimised
701,1,3,4,2,4,2,liganded_ions/cluster_1_3_ca4_cdz2/complex_rank2_plddt0.5471748_ca2_cdz2_minimised
702,1,3,4,2,4,2,liganded_ions/cluster_1_3_ca4_cdz2/complex_rank3_plddt0.5466322_ca4_cdz2_minimised
703,1,3,4,2,4,2,liganded_ions/cluster_1_3_ca4_cdz2/complex_rank4_plddt0.5464021_ca4_cdz2_minimised
704,1,3,4,2,4,2,liganded_ions/cluster_1_3_ca4_cdz2/complex_rank5_plddt0.5423768_ca3_cdz2_minimised
705,1,4,0,1,0,1,liganded_ions/cluster_1_4_ca0_cdz1/complex_rank1_plddt0.6289114_ca0_cdz1_minimised
706,1,4,0,1,0,1,liganded_ions/cluster_1_4_ca0_cdz1/complex_rank2_plddt0.6248744_ca0_cdz1_minimised
707,1,4,0,1,0,1,liganded_ions/cluster_1_4_ca0_cdz1/complex_rank3_plddt0.6235470_ca0_cdz1_minimised
708,1,4,0,1,0,1,liganded_ions/cluster_1_4_ca0_cdz1/complex_rank4_plddt0.6216704_ca0_cdz1_minimised
709,1,4,0,1,0,1,liganded_ions/cluster_1_4_ca0_cdz1/complex_rank5_plddt0.6177669_ca0_cdz1_minimised
710,1,4,0,2,0,2,liganded_ions/cluster_1_4_ca0_cdz2/complex_rank1_plddt0.5742750_ca0_cdz2_minimised
711,1,4,0,2,0,2,liganded_ions/cluster_1_4_ca0_cdz2/complex_rank2_plddt0.5732687_ca0_cdz2_minimised
712,1,4,0,2,0,2,liganded_ions/cluster_1_4_ca0_cdz2/complex_rank3_plddt0.5715125_ca0_cdz2_minimised
713,1,4,0,2,0,2,liganded_ions/cluster_1_4_ca0_cdz2/complex_rank4_plddt0.5707673_ca0_cdz2_minimised
714,1,4,0,2,0,2,liganded_ions/cluster_1_4_ca0_cdz2/complex_rank5_plddt0.5707384_ca0_cdz2_minimised
715,1,4,1,0,1,0,liganded_ions/cluster_1_4_ca1_cdz0/complex_rank1_plddt0.7959465_ca1_cdz0_minimised
716,1,4,1,0,1,0,liganded_ions/cluster_1_4_ca1_cdz0/complex_rank2_plddt0.7864124_ca1_cdz0_minimised
717,1,4,1,0,1,0,liganded_ions/cluster_1_4_ca1_cdz0/complex_rank3_plddt0.7835403_ca1_cdz0_minimised
718,1,4,1,0,1,0,liganded_ions/cluster_1_4_ca1_cdz0/complex_rank4_plddt0.7814026_ca1_cdz0_minimised
719,1,4,1,0,1,0,liganded_ions/cluster_1_4_ca1_cdz0/complex_rank5_plddt0.7768878_ca1_cdz0_minimised
720,1,4,1,1,1,1,liganded_ions/cluster_1_4_ca1_cdz1/complex_rank1_plddt0.6168876_ca1_cdz1_minimised
721,1,4,1,1,1,1,liganded_ions/cluster_1_4_ca1_cdz1/complex_rank2_plddt0.6132782_ca1_cdz1_minimised
722,1,4,1,1,1,1,liganded_ions/cluster_1_4_ca1_cdz1/complex_rank3_plddt0.6114202_ca1_cdz1_minimised
723,1,4,1,1,1,1,liganded_ions/cluster_1_4_ca1_cdz1/complex_rank4_plddt0.6108973_ca1_cdz1_minimised
724,1,4,1,1,1,1,liganded_ions/cluster_1_4_ca1_cdz1/complex_rank5_plddt0.6082574_ca1_cdz1_minimised
725,1,4,1,2,1,2,liganded_ions/cluster_1_4_ca1_cdz2/complex_rank1_plddt0.5655792_ca1_cdz2_minimised
726,1,4,1,2,1,2,liganded_ions/cluster_1_4_ca1_cdz2/complex_rank2_plddt0.5641558_ca1_cdz2_minimised
727,1,4,1,2,1,2,liganded_ions/cluster_1_4_ca1_cdz2/complex_rank3_plddt0.5598951_ca1_cdz2_minimised
728,1,4,1,2,1,2,liganded_ions/cluster_1_4_ca1_cdz2/complex_rank4_plddt0.5597118_ca1_cdz2_minimised
729,1,4,1,2,1,2,liganded_ions/cluster_1_4_ca1_cdz2/complex_rank5_plddt0.5594678_ca1_cdz2_minimised
730,1,4,2,0,2,0,liganded_ions/cluster_1_4_ca2_cdz0/complex_rank1_plddt0.5055405_ca2_cdz0_minimised
731,1,4,2,0,2,0,liganded_ions/cluster_1_4_ca2_cdz0/complex_rank2_plddt0.5014703_ca2_cdz0_minimised
732,1,4,2,0,2,0,liganded_ions/cluster_1_4_ca2_cdz0/complex_rank3_plddt0.4814662_ca2_cdz0_minimised
733,1,4,2,0,2,0,liganded_ions/cluster_1_4_ca2_cdz0/complex_rank4_plddt0.4746006_ca2_cdz0_minimised
734,1,4,2,0,2,0,liganded_ions/cluster_1_4_ca2_cdz0/complex_rank5_plddt0.4726292_ca2_cdz0_minimised
735,1,4,2,1,2,1,liganded_ions/cluster_1_4_ca2_cdz1/complex_rank1_plddt0.6190964_ca1_cdz1_minimised
736,1,4,2,1,2,1,liganded_ions/cluster_1_4_ca2_cdz1/complex_rank2_plddt0.6169838_ca2_cdz1_minimised
737,1,4,2,1,2,1,liganded_ions/cluster_1_4_ca2_cdz1/complex_rank3_plddt0.6139781_ca2_cdz1_minimised
738,1,4,2,1,2,1,liganded_ions/cluster_1_4_ca2_cdz1/complex_rank4_plddt0.6129476_ca2_cdz1_minimised
739,1,4,2,1,2,1,liganded_ions/cluster_1_4_ca2_cdz1/complex_rank5_plddt0.6103961_ca2_cdz1_minimised
740,1,4,2,2,2,2,liganded_ions/cluster_1_4_ca2_cdz2/complex_rank1_plddt0.5542930_ca2_cdz2_minimised
741,1,4,2,2,2,2,liganded_ions/cluster_1_4_ca2_cdz2/complex_rank2_plddt0.5526209_ca2_cdz2_minimised
742,1,4,2,2,2,2,liganded_ions/cluster_1_4_ca2_cdz2/complex_rank3_plddt0.5511342_ca2_cdz2_minimised
743,1,4,2,2,2,2,liganded_ions/cluster_1_4_ca2_cdz2/complex_rank4_plddt0.5511327_ca2_cdz2_minimised
744,1,4,2,2,2,2,liganded_ions/cluster_1_4_ca2_cdz2/complex_rank5_plddt0.5487248_ca2_cdz2_minimised
745,1,4,3,0,3,0,liganded_ions/cluster_1_4_ca3_cdz0/complex_rank1_plddt0.4747102_ca3_cdz0_minimised
746,1,4,3,0,3,0,liganded_ions/cluster_1_4_ca3_cdz0/complex_rank2_plddt0.4699463_ca3_cdz0_minimised
747,1,4,3,0,3,0,liganded_ions/cluster_1_4_ca3_cdz0/complex_rank3_plddt0.4681842_ca2_cdz0_minimised
748,1,4,3,0,3,0,liganded_ions/cluster_1_4_ca3_cdz0/complex_rank4_plddt0.4650494_ca3_cdz0_minimised
749,1,4,3,0,3,0,liganded_ions/cluster_1_4_ca3_cdz0/complex_rank5_plddt0.4622788_ca3_cdz0_minimised
750,1,4,3,1,3,1,liganded_ions/cluster_1_4_ca3_cdz1/complex_rank1_plddt0.6111057_ca3_cdz1_minimised
751,1,4,3,1,3,1,liganded_ions/cluster_1_4_ca3_cdz1/complex_rank2_plddt0.6072020_ca3_cdz1_minimised
752,1,4,3,1,3,1,liganded_ions/cluster_1_4_ca3_cdz1/complex_rank3_plddt0.6040648_ca3_cdz1_minimised
753,1,4,3,1,3,1,liganded_ions/cluster_1_4_ca3_cdz1/complex_rank4_plddt0.6018085_ca3_cdz1_minimised
754,1,4,3,1,3,1,liganded_ions/cluster_1_4_ca3_cdz1/complex_rank5_plddt0.5954031_ca3_cdz1_minimised
755,1,4,3,2,3,2,liganded_ions/cluster_1_4_ca3_cdz2/complex_rank1_plddt0.5611759_ca3_cdz2_minimised
756,1,4,3,2,3,2,liganded_ions/cluster_1_4_ca3_cdz2/complex_rank2_plddt0.5609097_ca3_cdz2_minimised
757,1,4,3,2,3,2,liganded_ions/cluster_1_4_ca3_cdz2/complex_rank3_plddt0.5603076_ca3_cdz2_minimised
758,1,4,3,2,3,2,liganded_ions/cluster_1_4_ca3_cdz2/complex_rank4_plddt0.5577903_ca3_cdz2_minimised
759,1,4,3,2,3,2,liganded_ions/cluster_1_4_ca3_cdz2/complex_rank5_plddt0.5559942_ca2_cdz2_minimised
760,1,4,4,0,4,0,liganded_ions/cluster_1_4_ca4_cdz0/complex_rank1_plddt0.4660375_ca4_cdz0_minimised
761,1,4,4,0,4,0,liganded_ions/cluster_1_4_ca4_cdz0/complex_rank2_plddt0.4505478_ca4_cdz0_minimised
762,1,4,4,0,4,0,liganded_ions/cluster_1_4_ca4_cdz0/complex_rank3_plddt0.4477333_ca4_cdz0_minimised
763,1,4,4,0,4,0,liganded_ions/cluster_1_4_ca4_cdz0/complex_rank4_plddt0.4433292_ca4_cdz0_minimised
764,1,4,4,0,4,0,liganded_ions/cluster_1_4_ca4_cdz0/complex_rank5_plddt0.4335827_ca4_cdz0_minimised
765,1,4,4,1,4,1,liganded_ions/cluster_1_4_ca4_cdz1/complex_rank1_plddt0.6074339_ca3_cdz1_minimised
766,1,4,4,1,4,1,liganded_ions/cluster_1_4_ca4_cdz1/complex_rank2_plddt0.6068917_ca3_cdz1_minimised
767,1,4,4,1,4,1,liganded_ions/cluster_1_4_ca4_cdz1/complex_rank3_plddt0.6042798_ca4_cdz1_minimised
768,1,4,4,1,4,1,liganded_ions/cluster_1_4_ca4_cdz1/complex_rank4_plddt0.6021345_ca4_cdz1_minimised
769,1,4,4,1,4,1,liganded_ions/cluster_1_4_ca4_cdz1/complex_rank5_plddt0.6012526_ca4_cdz1_minimised
770,1,4,4,2,4,2,liganded_ions/cluster_1_4_ca4_cdz2/complex_rank1_plddt0.5528727_ca3_cdz2_minimised
771,1,4,4,2,4,2,liganded_ions/cluster_1_4_ca4_cdz2/complex_rank2_plddt0.5511959_ca3_cdz2_minimised
772,1,4,4,2,4,2,liganded_ions/cluster_1_4_ca4_cdz2/complex_rank3_plddt0.5498108_ca4_cdz2_minimised
773,1,4,4,2,4,2,liganded_ions/cluster_1_4_ca4_cdz2/complex_rank4_plddt0.5494626_ca4_cdz2_minimised
774,1,4,4,2,4,2,liganded_ions/cluster_1_4_ca4_cdz2/complex_rank5_plddt0.5476990_ca3_cdz2_minimised
775,n,0,0,1,0,1,liganded_ions/cluster_n_0_ca0_cdz1/complex_rank1_plddt0.6237826_ca0_cdz1_minimised
776,n,0,0,1,0,1,liganded_ions/cluster_n_0_ca0_cdz1/complex_rank2_plddt0.6218024_ca0_cdz1_minimised
777,n,0,0,1,0,1,liganded_ions/cluster_n_0_ca0_cdz1/complex_rank3_plddt0.6205124_ca0_cdz1_minimised
778,n,0,0,1,0,1,liganded_ions/cluster_n_0_ca0_cdz1/complex_rank4_plddt0.6194932_ca0_cdz1_minimised
779,n,0,0,1,0,1,liganded_ions/cluster_n_0_ca0_cdz1/complex_rank5_plddt0.6187601_ca0_cdz1_minimised
780,n,0,0,2,0,2,liganded_ions/cluster_n_0_ca0_cdz2/complex_rank1_plddt0.5725037_ca0_cdz2_minimised
781,n,0,0,2,0,2,liganded_ions/cluster_n_0_ca0_cdz2/complex_rank2_plddt0.5699285_ca0_cdz2_minimised
782,n,0,0,2,0,2,liganded_ions/cluster_n_0_ca0_cdz2/complex_rank3_plddt0.5682176_ca0_cdz2_minimised
783,n,0,0,2,0,2,liganded_ions/cluster_n_0_ca0_cdz2/complex_rank4_plddt0.5680896_ca0_cdz2_minimised
784,n,0,0,2,0,2,liganded_ions/cluster_n_0_ca0_cdz2/complex_rank5_plddt0.5662346_ca0_cdz2_minimised
785,n,0,1,0,1,0,liganded_ions/cluster_n_0_ca1_cdz0/complex_rank1_plddt0.7897569_ca1_cdz0_minimised
786,n,0,1,0,1,0,liganded_ions/cluster_n_0_ca1_cdz0/complex_rank2_plddt0.7858196_ca1_cdz0_minimised
787,n,0,1,0,1,0,liganded_ions/cluster_n_0_ca1_cdz0/complex_rank3_plddt0.7846005_ca1_cdz0_minimised
788,n,0,1,0,1,0,liganded_ions/cluster_n_0_ca1_cdz0/complex_rank4_plddt0.7842394_ca1_cdz0_minimised
789,n,0,1,0,1,0,liganded_ions/cluster_n_0_ca1_cdz0/complex_rank5_plddt0.7831215_ca1_cdz0_minimised
790,n,0,1,1,1,1,liganded_ions/cluster_n_0_ca1_cdz1/complex_rank1_plddt0.6237475_ca1_cdz1_minimised
791,n,0,1,1,1,1,liganded_ions/cluster_n_0_ca1_cdz1/complex_rank2_plddt0.6205248_ca1_cdz1_minimised
792,n,0,1,1,1,1,liganded_ions/cluster_n_0_ca1_cdz1/complex_rank3_plddt0.6197355_ca1_cdz1_minimised
793,n,0,1,1,1,1,liganded_ions/cluster_n_0_ca1_cdz1/complex_rank4_plddt0.6166750_ca1_cdz1_minimised
794,n,0,1,1,1,1,liganded_ions/cluster_n_0_ca1_cdz1/complex_rank5_plddt0.6128375_ca1_cdz1_minimised
795,n,0,1,2,1,2,liganded_ions/cluster_n_0_ca1_cdz2/complex_rank1_plddt0.5551624_ca1_cdz2_minimised
796,n,0,1,2,1,2,liganded_ions/cluster_n_0_ca1_cdz2/complex_rank2_plddt0.5543549_ca1_cdz2_minimised
797,n,0,1,2,1,2,liganded_ions/cluster_n_0_ca1_cdz2/complex_rank3_plddt0.5532317_ca1_cdz2_minimised
798,n,0,1,2,1,2,liganded_ions/cluster_n_0_ca1_cdz2/complex_rank4_plddt0.5529822_ca1_cdz2_minimised
799,n,0,1,2,1,2,liganded_ions/cluster_n_0_ca1_cdz2/complex_rank5_plddt0.5503209_ca1_cdz2_minimised
800,n,0,2,0,2,0,liganded_ions/cluster_n_0_ca2_cdz0/complex_rank1_plddt0.5090581_ca2_cdz0_minimised
801,n,0,2,0,2,0,liganded_ions/cluster_n_0_ca2_cdz0/complex_rank2_plddt0.4952525_ca2_cdz0_minimised
802,n,0,2,0,2,0,liganded_ions/cluster_n_0_ca2_cdz0/complex_rank3_plddt0.4854162_ca2_cdz0_minimised
803,n,0,2,0,2,0,liganded_ions/cluster_n_0_ca2_cdz0/complex_rank4_plddt0.4851557_ca2_cdz0_minimised
804,n,0,2,0,2,0,liganded_ions/cluster_n_0_ca2_cdz0/complex_rank5_plddt0.4704757_ca2_cdz0_minimised
805,n,0,2,1,2,1,liganded_ions/cluster_n_0_ca2_cdz1/complex_rank1_plddt0.6179075_ca2_cdz1_minimised
806,n,0,2,1,2,1,liganded_ions/cluster_n_0_ca2_cdz1/complex_rank2_plddt0.6169777_ca2_cdz1_minimised
807,n,0,2,1,2,1,liganded_ions/cluster_n_0_ca2_cdz1/complex_rank3_plddt0.6121208_ca2_cdz1_minimised
808,n,0,2,1,2,1,liganded_ions/cluster_n_0_ca2_cdz1/complex_rank4_plddt0.6096546_ca2_cdz1_minimised
809,n,0,2,1,2,1,liganded_ions/cluster_n_0_ca2_cdz1/complex_rank5_plddt0.6090385_ca2_cdz1_minimised
810,n,0,2,2,2,2,liganded_ions/cluster_n_0_ca2_cdz2/complex_rank1_plddt0.5597678_ca2_cdz2_minimised
811,n,0,2,2,2,2,liganded_ions/cluster_n_0_ca2_cdz2/complex_rank2_plddt0.5585480_ca2_cdz2_minimised
812,n,0,2,2,2,2,liganded_ions/cluster_n_0_ca2_cdz2/complex_rank3_plddt0.5577484_ca2_cdz2_minimised
813,n,0,2,2,2,2,liganded_ions/cluster_n_0_ca2_cdz2/complex_rank4_plddt0.5559857_ca2_cdz2_minimised
814,n,0,2,2,2,2,liganded_ions/cluster_n_0_ca2_cdz2/complex_rank5_plddt0.5551239_ca2_cdz2_minimised
815,n,0,3,0,3,0,liganded_ions/cluster_n_0_ca3_cdz0/complex_rank1_plddt0.4826688_ca3_cdz0_minimised
816,n,0,3,0,3,0,liganded_ions/cluster_n_0_ca3_cdz0/complex_rank2_plddt0.4758275_ca3_cdz0_minimised
817,n,0,3,0,3,0,liganded_ions/cluster_n_0_ca3_cdz0/complex_rank3_plddt0.4724874_ca3_cdz0_minimised
818,n,0,3,0,3,0,liganded_ions/cluster_n_0_ca3_cdz0/complex_rank4_plddt0.4643550_ca3_cdz0_minimised
819,n,0,3,0,3,0,liganded_ions/cluster_n_0_ca3_cdz0/complex_rank5_plddt0.4608887_ca3_cdz0_minimised
820,n,0,3,1,3,1,liganded_ions/cluster_n_0_ca3_cdz1/complex_rank1_plddt0.6104910_ca3_cdz1_minimised
821,n,0,3,1,3,1,liganded_ions/cluster_n_0_ca3_cdz1/complex_rank2_plddt0.6099752_ca3_cdz1_minimised
822,n,0,3,1,3,1,liganded_ions/cluster_n_0_ca3_cdz1/complex_rank3_plddt0.6087567_ca3_cdz1_minimised
823,n,0,3,1,3,1,liganded_ions/cluster_n_0_ca3_cdz1/complex_rank4_plddt0.6080384_ca3_cdz1_minimised
824,n,0,3,1,3,1,liganded_ions/cluster_n_0_ca3_cdz1/complex_rank5_plddt0.6044743_ca3_cdz1_minimised
825,n,0,3,2,3,2,liganded_ions/cluster_n_0_ca3_cdz2/complex_rank1_plddt0.5638953_ca3_cdz2_minimised
826,n,0,3,2,3,2,liganded_ions/cluster_n_0_ca3_cdz2/complex_rank2_plddt0.5637757_ca3_cdz2_minimised
827,n,0,3,2,3,2,liganded_ions/cluster_n_0_ca3_cdz2/complex_rank3_plddt0.5627977_ca3_cdz2_minimised
828,n,0,3,2,3,2,liganded_ions/cluster_n_0_ca3_cdz2/complex_rank4_plddt0.5613164_ca3_cdz2_minimised
829,n,0,3,2,3,2,liganded_ions/cluster_n_0_ca3_cdz2/complex_rank5_plddt0.5609213_ca3_cdz2_minimised
830,n,0,4,0,4,0,liganded_ions/cluster_n_0_ca4_cdz0/complex_rank1_plddt0.4598093_ca4_cdz0_minimised
831,n,0,4,0,4,0,liganded_ions/cluster_n_0_ca4_cdz0/complex_rank2_plddt0.4513905_ca4_cdz0_minimised
832,n,0,4,0,4,0,liganded_ions/cluster_n_0_ca4_cdz0/complex_rank3_plddt0.4453307_ca4_cdz0_minimised
833,n,0,4,0,4,0,liganded_ions/cluster_n_0_ca4_cdz0/complex_rank4_plddt0.4437293_ca3_cdz0_minimised
834,n,0,4,0,4,0,liganded_ions/cluster_n_0_ca4_cdz0/complex_rank5_plddt0.4381910_ca3_cdz0_minimised
835,n,0,4,1,4,1,liganded_ions/cluster_n_0_ca4_cdz1/complex_rank1_plddt0.5864914_ca3_cdz1_minimised
836,n,0,4,1,4,1,liganded_ions/cluster_n_0_ca4_cdz1/complex_rank2_plddt0.5848290_ca4_cdz1_minimised
837,n,0,4,1,4,1,liganded_ions/cluster_n_0_ca4_cdz1/complex_rank3_plddt0.5844629_ca4_cdz1_minimised
838,n,0,4,1,4,1,liganded_ions/cluster_n_0_ca4_cdz1/complex_rank4_plddt0.5843063_ca4_cdz1_minimised
839,n,0,4,1,4,1,liganded_ions/cluster_n_0_ca4_cdz1/complex_rank5_plddt0.5832334_ca3_cdz1_minimised
840,n,0,4,2,4,2,liganded_ions/cluster_n_0_ca4_cdz2/complex_rank1_plddt0.5510938_ca4_cdz2_minimised
841,n,0,4,2,4,2,liganded_ions/cluster_n_0_ca4_cdz2/complex_rank2_plddt0.5477832_ca3_cdz2_minimised
842,n,0,4,2,4,2,liganded_ions/cluster_n_0_ca4_cdz2/complex_rank3_plddt0.5474563_ca3_cdz2_minimised
