arm,family,start,open,closed,intermediate,recovery,tv,ess_fraction,open_conditional_ess,closed_conditional_ess,intermediate_conditional_ess
30,hierarchical_rmsd,0,0.1221179209888618,0.19044508230343435,0.687436996707704,30.69568540553066,0.6874369967077039,0.09638732965184316,43.9633294892544,34.70846775897014,144.13522798278797
30,hierarchical_rmsd,1,0.14247299407106126,0.16273352067247954,0.6947934852564592,30.037162940153284,0.6947934852564592,0.08928209309157166,43.995214531097474,28.88626005693864,132.04873816745257
31,hierarchical_w1,0,0.040938059579558594,0.08787920136305015,0.8711827390573911,15.61398170638153,0.8711827390573912,0.03569695101346555,10.823741559979428,12.028120319471627,64.35412365356737
31,hierarchical_w1,1,0.040963615749486135,0.08790037318382442,0.8711360110666895,15.618439608889812,0.8711360110666895,0.03568742000326207,10.836786375576946,12.003928701971153,64.33766374614537
32,hierarchical_w1,0,0.03815550325350017,0.08765475324717183,0.8741897434993279,15.308348755004175,0.874189743499328,0.036492072473228145,10.019964096645516,10.717154908080305,66.72068439582335
32,hierarchical_w1,1,0.03923140307157691,0.08767967415201544,0.8730889227764076,15.421866870549096,0.8730889227764076,0.0364673365468421,10.356835561031103,12.232502252047475,66.01389922795545
33,hierarchical_w1,0,0.07125843852948072,0.0962843032195196,0.8324572582509997,19.144177002438923,0.8324572582509997,0.044379676133904956,11.556933210095094,14.501620503273005,76.58594324525725
33,hierarchical_w1,1,0.06685400754570647,0.1010557179571171,0.8320902744971765,19.184389717115234,0.8320902744971765,0.04127747642470053,13.378056510479565,12.140600292959435,71.28351317436007
34,hierarchical_w1,0,0.08801216392740531,0.10652679460212675,0.805461041470468,21.402746443432086,0.8054610414704679,0.05278006004058709,14.620994332703706,19.66482683884358,87.5714224718665
34,hierarchical_w1,1,0.09067700521564664,0.10469977495643454,0.804623219827919,21.45148563944066,0.8046232198279188,0.05326344546890417,15.247920067928753,18.98613623749742,88.42811428415884
35,hierarchical_w1,0,0.10489500574379979,0.12410752110437218,0.7709974731518279,24.195804415972543,0.770997473151828,0.05745321522500292,41.01154646655475,19.801026356817367,87.72012065536022
35,hierarchical_w1,1,0.10971054767765623,0.13327850340704342,0.7570109489153003,25.316686710486646,0.7570109489153003,0.06347701815337825,40.71859697130504,22.503172733263387,95.58473135287306
36,hierarchical_w1,0,0.10034671140731155,0.12704308053338445,0.7726102080593041,24.097024245226038,0.772610208059304,0.061830428293976426,43.70284282051258,21.988786077447898,94.68308769142708
36,hierarchical_w1,1,0.10025654881516899,0.12870688517280365,0.7710365660120274,24.227744083477155,0.7710365660120273,0.06365274732010368,43.72997438375902,23.445652945681594,97.07055627948226
37,hierarchical_logpf_profile,0,0.05867012989177557,0.09056685002501064,0.8507630200832137,17.54275925435741,0.8507630200832137,0.03967649097793817,9.899457560734835,13.877410158062961,69.6709852815435
37,hierarchical_logpf_profile,1,0.05952948482870182,0.09067232894159491,0.8497981862297033,17.62923353627427,0.8497981862297033,0.03982342932909927,10.472001616207715,13.969292410024407,69.71413399835097
